genes	cpgs	mean_weight
ENSG00000258630	cg00003181	0.16937994136679987
ENSG00000273055	cg00000714	0.16923706454247803
ENSG00000179262	cg00001261	0.1691052305843349
ENSG00000270112	cg00000622	0.1690241370402303
ENSG00000215246	cg00001582	0.16886837465828122
ENSG00000266261	cg00003202	0.1688269166745484
ENSG00000233540	cg00001687	0.16874881624435675
ENSG00000179262	cg00003181	0.16872857849357206
ENSG00000262950	cg00002190	0.16867979147123055
ENSG00000280038	cg00001364	0.16859459685501318
ENSG00000095587	cg00003529	0.16844892767667533
ENSG00000078237	cg00001809	0.16838088946748078
ENSG00000227766	cg00004055	0.16834609132536396
ENSG00000204113	cg00004082	0.16833074320447486
ENSG00000207000	cg00003625	0.16827033867376118
ENSG00000134108	cg00000905	0.16821699043573624
ENSG00000236040	cg00002597	0.16820945741675838
ENSG00000254465	cg00004055	0.16816368459237604
ENSG00000214062	cg00002930	0.16814537808062116
ENSG00000258630	cg00002646	0.16810347496040956
ENSG00000215246	cg00000924	0.1680614794511016
ENSG00000231981	cg00002190	0.1679608135378117
ENSG00000267108	cg00002116	0.16789785337381594
ENSG00000179833	cg00002116	0.1678846709294217
ENSG00000102174	cg00000714	0.16760940317755804
ENSG00000078237	cg00000905	0.16751507431507728
ENSG00000167578	cg00002810	0.16730783708231414
ENSG00000259883	cg00003969	0.16713780887715143
ENSG00000102174	cg00001809	0.1669600277648955
ENSG00000166368	cg00002426	0.16689725007024905
ENSG00000158486	cg00002224	0.16686812532599113
ENSG00000060642	cg00000721	0.1668042132540852
ENSG00000269416	cg00001582	0.1666268687242766
ENSG00000179833	cg00002426	0.16644000305451503
ENSG00000153561	cg00000948	0.16622911947153968
ENSG00000161558	cg00000658	0.16608891652524024
ENSG00000273406	cg00003091	0.16602645463241197
ENSG00000102174	cg00003994	0.16593010155927237
ENSG00000271647	cg00001583	0.1658745039959724
ENSG00000234943	cg00000714	0.16574458839113695
ENSG00000182141	cg00001687	0.1656227730477485
ENSG00000166391	cg00003784	0.16555617784374502
ENSG00000060642	cg00000658	0.1652220019656937
ENSG00000185105	cg00002033	0.16509761283739618
ENSG00000263089	cg00003529	0.16506209340269976
ENSG00000234943	cg00003784	0.16505656478346656
ENSG00000215246	cg00002808	0.16498423140564225
ENSG00000278099	cg00004089	0.16495457623493517
ENSG00000008517	cg00002810	0.16465354721589703
ENSG00000070087	cg00003969	0.1644906817782442
ENSG00000197421	cg00001747	0.16447212782325518
ENSG00000234943	cg00000622	0.16440961709517327
ENSG00000273406	cg00003513	0.16434332380345498
ENSG00000252628	cg00001854	0.16432138226035806
ENSG00000233540	cg00002719	0.1641381763729614
ENSG00000258630	cg00004067	0.1640647657639656
ENSG00000280038	cg00000948	0.16400549864230565
ENSG00000275265	cg00001809	0.16387458855422654
ENSG00000276644	cg00000363	0.1633636433586032
ENSG00000278099	cg00001249	0.16336284956986227
ENSG00000230100	cg00003784	0.16335416613641882
ENSG00000197421	cg00000714	0.1631168744959604
ENSG00000233540	cg00001582	0.16309714083755575
ENSG00000215246	cg00001747	0.1629847879165173
ENSG00000236893	cg00003529	0.1629570193939379
ENSG00000276644	cg00000721	0.16289875950202268
ENSG00000259883	cg00003994	0.16281595096549384
ENSG00000263089	cg00002145	0.16273093833748023
ENSG00000127511	cg00002810	0.16262358722977813
ENSG00000095587	cg00001582	0.16258487837778526
ENSG00000197421	cg00001582	0.1625653211444381
ENSG00000266644	cg00002810	0.1625305981239206
ENSG00000280038	cg00003784	0.1624330741305901
ENSG00000064601	cg00002719	0.16228750041054107
ENSG00000227766	cg00002930	0.16213325549627447
ENSG00000088179	cg00002464	0.16207185429687146
ENSG00000270112	cg00000957	0.16206028489305227
ENSG00000185105	cg00002116	0.16198179817908231
ENSG00000118972	cg00002769	0.1618764665398173
ENSG00000269416	cg00002808	0.16187228889507158
ENSG00000060642	cg00001874	0.16184436973100477
ENSG00000236040	cg00004082	0.16170741578690298
ENSG00000271647	cg00000658	0.16168707926346226
ENSG00000261789	cg00001582	0.1616600702592021
ENSG00000270112	cg00001791	0.16154658571538924
ENSG00000280159	cg00002033	0.1614079805185127
ENSG00000227535	cg00000734	0.16117555894971428
ENSG00000270112	cg00001261	0.1611623199409994
ENSG00000242041	cg00002033	0.16101792629011877
ENSG00000167700	cg00002426	0.16100531506405927
ENSG00000234943	cg00002116	0.16099637556431487
ENSG00000088179	cg00004067	0.1609530414518002
ENSG00000234900	cg00003345	0.16094448107448248
ENSG00000153561	cg00001687	0.1609198510390166
ENSG00000261789	cg00001364	0.1609059468182847
ENSG00000271616	cg00001364	0.16081328573573717
ENSG00000185105	cg00004072	0.16061193362975087
ENSG00000266644	cg00002593	0.1604690001306757
ENSG00000266644	cg00001791	0.1604156499547513
ENSG00000196167	cg00004067	0.16033705943089135
ENSG00000166634	cg00002116	0.16032551235192702
ENSG00000254092	cg00002646	0.16011047863829367
ENSG00000070087	cg00002033	0.16006618793692529
ENSG00000179262	cg00002236	0.16006415046487724
ENSG00000134108	cg00002406	0.15987963811492065
ENSG00000185105	cg00003994	0.1598355549508647
ENSG00000197421	cg00001583	0.15972098683589234
ENSG00000153561	cg00000236	0.15960449673493984
ENSG00000196167	cg00000948	0.15951394219358053
ENSG00000166368	cg00003784	0.15949346389351157
ENSG00000227535	cg00003513	0.15936991966602312
ENSG00000227535	cg00004067	0.15931978475963643
ENSG00000266261	cg00002236	0.15930878763800796
ENSG00000254092	cg00002719	0.1592943986026902
ENSG00000242268	cg00000924	0.15891780346868845
ENSG00000280038	cg00001583	0.15881741045120992
ENSG00000214062	cg00000734	0.1584812246033812
ENSG00000263089	cg00001874	0.15833768474839435
ENSG00000259883	cg00001687	0.1582160691511383
ENSG00000236893	cg00000321	0.158129038764713
ENSG00000225269	cg00001747	0.15805895778411783
ENSG00000269148	cg00000165	0.15794034301955695
ENSG00000078237	cg00001747	0.157921236714552
ENSG00000167578	cg00000948	0.15777387938758494
ENSG00000275265	cg00000321	0.15771647807121278
ENSG00000161558	cg00002406	0.15762967911048653
ENSG00000263089	cg00003173	0.1575620828374725
ENSG00000166368	cg00001364	0.157528240777937
ENSG00000230100	cg00003202	0.15751048633194462
ENSG00000204113	cg00002719	0.15743637696632487
ENSG00000127511	cg00001245	0.15733253277414552
ENSG00000088179	cg00000957	0.15721013566796194
ENSG00000127511	cg00004072	0.15696505349901033
ENSG00000057294	cg00001364	0.15694026292009564
ENSG00000134108	cg00000948	0.15687475100062062
ENSG00000088179	cg00000289	0.15680725790423983
ENSG00000146083	cg00003305	0.15675921260349776
ENSG00000225275	cg00002719	0.156599039306109
ENSG00000240423	cg00002837	0.15653329044298517
ENSG00000214198	cg00001809	0.15639714769783747
ENSG00000259883	cg00003578	0.15634267405104818
ENSG00000197421	cg00000165	0.15623236977584146
ENSG00000179262	cg00002837	0.15608599395148462
ENSG00000236893	cg00002591	0.15607791946095348
ENSG00000179262	cg00002719	0.15597301501933114
ENSG00000064601	cg00000292	0.15593375199307785
ENSG00000179833	cg00000734	0.155831244350922
ENSG00000215246	cg00000292	0.1556802654465155
ENSG00000134108	cg00001249	0.15563724526408743
ENSG00000276644	cg00002190	0.15557864830751592
ENSG00000172137	cg00002426	0.15550958191418854
ENSG00000166391	cg00000769	0.1553047382795964
ENSG00000166007	cg00002719	0.15529485400889156
ENSG00000167768	cg00001364	0.15525484170812728
ENSG00000207000	cg00002033	0.1549813116038113
ENSG00000254131	cg00000721	0.15493230652110998
ENSG00000146083	cg00002426	0.15492248853696014
ENSG00000088179	cg00001249	0.15488018202003725
ENSG00000240423	cg00002930	0.15480288826845948
ENSG00000234943	cg00000948	0.15460574014049694
ENSG00000008517	cg00002449	0.1544207556622213
ENSG00000167700	cg00001687	0.15431862983591843
ENSG00000088179	cg00001874	0.1541709966150485
ENSG00000146083	cg00002033	0.15396359292668468
ENSG00000185105	cg00004055	0.15394884486379457
ENSG00000197421	cg00004067	0.1537685127944875
ENSG00000276644	cg00002769	0.15368963335615143
ENSG00000266644	cg00003181	0.1536830009734025
ENSG00000236893	cg00001249	0.15347286451270414
ENSG00000057294	cg00002810	0.15346977892213343
ENSG00000134108	cg00000734	0.15339761911699357
ENSG00000166391	cg00004055	0.15339193984754537
ENSG00000166391	cg00002116	0.15295925009030367
ENSG00000259883	cg00001747	0.1529050533747815
ENSG00000197421	cg00000321	0.15250953858251493
ENSG00000259883	cg00003345	0.15238859375874414
ENSG00000166368	cg00002591	0.15229299515843917
ENSG00000179833	cg00003202	0.15221278156662735
ENSG00000179262	cg00002597	0.15216930739952225
ENSG00000185105	cg00000905	0.1521425743211898
ENSG00000254131	cg00000905	0.152100356498789
ENSG00000166368	cg00003994	0.15201632689315153
ENSG00000166391	cg00002660	0.15199173822824522
ENSG00000227535	cg00000289	0.15195601992720204
ENSG00000088179	cg00003287	0.15192349889252982
ENSG00000088179	cg00003345	0.15190313079223997
ENSG00000258630	cg00004072	0.15183728904144006
ENSG00000258630	cg00003969	0.15182973800678337
ENSG00000270469	cg00004089	0.15182259889303915
ENSG00000254131	cg00003625	0.15162412161141448
ENSG00000234900	cg00000721	0.15141901242692093
ENSG00000269416	cg00003091	0.15127952199610153
ENSG00000227766	cg00002810	0.15111085365913615
ENSG00000118972	cg00001874	0.15091596793753972
ENSG00000269148	cg00002593	0.15089807187442725
ENSG00000266261	cg00000905	0.15008891531999854
ENSG00000158486	cg00003091	0.14996241626306242
ENSG00000064225	cg00000948	0.14981909812595104
ENSG00000134108	cg00001854	0.14975230470922693
ENSG00000231105	cg00000714	0.14973616894588537
ENSG00000276644	cg00002145	0.14964857073158624
ENSG00000057294	cg00002464	0.1496412759930484
ENSG00000064225	cg00000165	0.14941526175817468
ENSG00000204113	cg00001510	0.14921401291246186
ENSG00000118972	cg00004067	0.14907743200769052
ENSG00000271616	cg00000622	0.149076293766781
ENSG00000266644	cg00002236	0.14901204081808223
ENSG00000280159	cg00001245	0.14899273930177712
ENSG00000127511	cg00001747	0.14894407536365928
ENSG00000278923	cg00001510	0.14880828704050195
ENSG00000270469	cg00004082	0.1486494615707435
ENSG00000266644	cg00002808	0.14841852003847616
ENSG00000196167	cg00002145	0.1483711981697012
ENSG00000254465	cg00003529	0.14829297112843123
ENSG00000264104	cg00000289	0.14826329193387444
ENSG00000220993	cg00002236	0.14812539223784735
ENSG00000233540	cg00002930	0.14797037779948774
ENSG00000264104	cg00002597	0.14746056458700837
ENSG00000234943	cg00002810	0.1474471139495982
ENSG00000166368	cg00003298	0.14737486883905096
ENSG00000273406	cg00001364	0.14737146778071397
ENSG00000234900	cg00000292	0.147317546297513
ENSG00000266644	cg00002719	0.14729278999024273
ENSG00000060642	cg00000905	0.1472907115925667
ENSG00000185105	cg00001583	0.14714917127531824
ENSG00000070087	cg00004082	0.14714366797985048
ENSG00000280038	cg00000236	0.14705032622463668
ENSG00000255420	cg00002837	0.1470198446961112
ENSG00000227766	cg00000721	0.1470026319308625
ENSG00000167700	cg00000236	0.14695045880816215
ENSG00000242041	cg00000734	0.1466643426702916
ENSG00000153561	cg00002145	0.14662199706140658
ENSG00000278923	cg00002837	0.1464372773725477
ENSG00000070087	cg00000948	0.1463517516986691
ENSG00000266644	cg00001809	0.14628936356311037
ENSG00000270112	cg00000734	0.14627419515519113
ENSG00000167768	cg00000769	0.146021249920139
ENSG00000166634	cg00002593	0.14587604166121262
ENSG00000233540	cg00004055	0.14585647593542675
ENSG00000227766	cg00000924	0.1458192845495335
ENSG00000214198	cg00002660	0.14579948821918967
ENSG00000254092	cg00002837	0.1457225543415297
ENSG00000198242	cg00004082	0.1455351276985958
ENSG00000064601	cg00000948	0.14551308907965568
ENSG00000197421	cg00000769	0.1455040120757067
ENSG00000172137	cg00002591	0.14549958383155828
ENSG00000088179	cg00002719	0.14547467697974856
ENSG00000179833	cg00004055	0.14542656598304116
ENSG00000234900	cg00002719	0.14538133139307116
ENSG00000258630	cg00001245	0.1452998385214847
ENSG00000064601	cg00002190	0.14527295497969808
ENSG00000179262	cg00002591	0.14524982767416286
ENSG00000214198	cg00002406	0.14517064175399122
ENSG00000234881	cg00001261	0.1450693112269499
ENSG00000278732	cg00000957	0.14500017339338975
ENSG00000095587	cg00001245	0.1449935274640683
ENSG00000267108	cg00001349	0.14493255993129714
ENSG00000276644	cg00003994	0.1448588858503042
ENSG00000182141	cg00001261	0.14482740594101642
ENSG00000060642	cg00001261	0.1447073921778477
ENSG00000214062	cg00002810	0.14459273090960081
ENSG00000234943	cg00002190	0.14446425841923516
ENSG00000057294	cg00001809	0.14442464056583845
ENSG00000278099	cg00002591	0.14439572081276134
ENSG00000258630	cg00002236	0.14409659150238555
ENSG00000273406	cg00001249	0.14397681318243383
ENSG00000240423	cg00000734	0.1439126611994415
ENSG00000259883	cg00002236	0.14383941436762684
ENSG00000146083	cg00000363	0.1437781573223875
ENSG00000078237	cg00002490	0.14373443411951534
ENSG00000254131	cg00002809	0.14360759738989284
ENSG00000275265	cg00002808	0.14351460817636771
ENSG00000266261	cg00002406	0.14350426723770285
ENSG00000234943	cg00001791	0.14340136191021122
ENSG00000078237	cg00001687	0.14337967826221695
ENSG00000269416	cg00002810	0.1430721970283173
ENSG00000225269	cg00000924	0.14302948519805614
ENSG00000134108	cg00001582	0.14295428697333024
ENSG00000070081	cg00004072	0.14284179618414125
ENSG00000064225	cg00002660	0.142645403910958
ENSG00000230100	cg00002190	0.142470689156892
ENSG00000214062	cg00001809	0.14243599803399268
ENSG00000273406	cg00000236	0.1423974752008218
ENSG00000214062	cg00003529	0.1423813870287534
ENSG00000278099	cg00000734	0.1423735008027573
ENSG00000273406	cg00001446	0.14219245558309665
ENSG00000214198	cg00001510	0.1421865818592407
ENSG00000260900	cg00000948	0.1421198146285829
ENSG00000266644	cg00000905	0.14208825218649965
ENSG00000275479	cg00003091	0.14201639852905515
ENSG00000008517	cg00000658	0.14192913048646516
ENSG00000263089	cg00000734	0.14190536158307107
ENSG00000270112	cg00001510	0.1418488965054304
ENSG00000267108	cg00003994	0.14184010446096385
ENSG00000254092	cg00003345	0.14179872203415206
ENSG00000269416	cg00001747	0.14174438946122678
ENSG00000276644	cg00000321	0.14160878581717565
ENSG00000057294	cg00001747	0.14155503362676947
ENSG00000276644	cg00001583	0.141471422551159
ENSG00000134108	cg00001747	0.14144497493568967
ENSG00000258630	cg00000948	0.14127641349840783
ENSG00000064225	cg00001583	0.14126301665966604
ENSG00000227766	cg00003345	0.14126141534643236
ENSG00000166391	cg00000734	0.14123663731140318
ENSG00000262950	cg00000714	0.1411751022162474
ENSG00000280159	cg00000236	0.14109900109997883
ENSG00000242041	cg00002769	0.14109105344519043
ENSG00000167578	cg00002033	0.1410321014041702
ENSG00000278732	cg00000948	0.1409561523177089
ENSG00000233540	cg00000714	0.14094916981551267
ENSG00000269148	cg00000658	0.14094066139246353
ENSG00000225269	cg00003091	0.14087825518983793
ENSG00000215246	cg00003784	0.1408105680653484
ENSG00000118972	cg00001249	0.14070325154930047
ENSG00000214198	cg00003625	0.14064277604453249
ENSG00000207000	cg00002236	0.14062646398825565
ENSG00000167768	cg00003969	0.14054256208513277
ENSG00000231105	cg00002597	0.1403717666693989
ENSG00000242268	cg00004089	0.14027930598363011
ENSG00000166391	cg00003298	0.13999284458209457
ENSG00000261789	cg00000714	0.1397583959873574
ENSG00000275265	cg00002837	0.1397386352080122
ENSG00000153561	cg00000363	0.13946383879896032
ENSG00000275265	cg00000905	0.13926506592233046
ENSG00000118972	cg00000292	0.1390890777057128
ENSG00000064601	cg00002808	0.1388808565137574
ENSG00000102174	cg00002810	0.1388180555104446
ENSG00000264104	cg00002837	0.13865649705609084
ENSG00000261789	cg00003287	0.1386419527517683
ENSG00000254465	cg00003305	0.13858846256845506
ENSG00000179262	cg00002033	0.13855947628142345
ENSG00000167768	cg00001809	0.13852084626853003
ENSG00000275479	cg00000948	0.13835132015238846
ENSG00000167768	cg00002597	0.13828782268842835
ENSG00000196167	cg00000321	0.13820168814806097
ENSG00000215246	cg00002837	0.1381713011807908
ENSG00000070081	cg00004089	0.138131683729092
ENSG00000214198	cg00002449	0.13811249236090953
ENSG00000196167	cg00000924	0.13805320939922436
ENSG00000008517	cg00004067	0.13803753150954268
ENSG00000182141	cg00000769	0.13794333625542632
ENSG00000166391	cg00000905	0.13785825601888488
ENSG00000064225	cg00000714	0.13783792058337443
ENSG00000269416	cg00003298	0.13769732922802833
ENSG00000167768	cg00000165	0.13754258817043266
ENSG00000167578	cg00003784	0.13748387203414458
ENSG00000214062	cg00002719	0.13748182441990245
ENSG00000236893	cg00000734	0.13742906616137632
ENSG00000242041	cg00001687	0.1374093430405736
ENSG00000234881	cg00000721	0.13737044378390198
ENSG00000153561	cg00001364	0.13731490213983596
ENSG00000161558	cg00000924	0.13728674940397897
ENSG00000161558	cg00003298	0.13723424549735533
ENSG00000197421	cg00001245	0.1371958269120491
ENSG00000273406	cg00003202	0.13709874964286942
ENSG00000179833	cg00000292	0.13705364715145582
ENSG00000234900	cg00004072	0.1367512059892921
ENSG00000196167	cg00000769	0.13656522273550434
ENSG00000258630	cg00000769	0.13654826535175965
ENSG00000179262	cg00000363	0.13653017778410861
ENSG00000275265	cg00004067	0.13625136028581986
ENSG00000078237	cg00003173	0.1362024416470595
ENSG00000280159	cg00000292	0.13617261275868978
ENSG00000214062	cg00002531	0.13584504263441285
ENSG00000227535	cg00000924	0.13575329833294472
ENSG00000236040	cg00000289	0.13554376357448558
ENSG00000095587	cg00001249	0.13545925622088476
ENSG00000179833	cg00002464	0.135398826261563
ENSG00000166368	cg00002593	0.13527447125061284
ENSG00000179262	cg00004055	0.13521883861097642
ENSG00000269148	cg00002464	0.13519976484448587
ENSG00000234900	cg00000658	0.13501122113047545
ENSG00000179833	cg00001747	0.1348651806094714
ENSG00000280159	cg00004055	0.13470245257341557
ENSG00000161558	cg00001854	0.1346393496754267
ENSG00000254092	cg00000165	0.13462714235061113
ENSG00000240423	cg00000029	0.1345932259597883
ENSG00000227766	cg00002449	0.13455166766842472
ENSG00000270469	cg00001349	0.1344345127587038
ENSG00000064601	cg00003994	0.13429463505903577
ENSG00000196167	cg00002810	0.13424194666253633
